Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
YALI0E02266g,2,0.0010306858173389122,0.03125,0.0008598864116431235,lowly_expressed,lightblue,,circle,30
YALI0D08184g,2,4.3810851184494926e-05,0.005387931034482759,0.0071689813029663365,downregulated,darkblue,,circle,30
YALI0A16797g,2,0.0010453119495488395,0.02478448275862069,0.03336489448137643,downregulated,darkblue,,circle,30
YALI0F23573g,2,5.0937420643710765e-05,0.005387931034482759,0.004487641625379799,downregulated,darkblue,,circle,30
YALI0C19965g,2,0.002557777972663236,0.03771551724137931,0.07590351363690866,downregulated,darkblue,,circle,30
YALI0F13805g,2,0.023560528318135272,0.07650862068965517,0.11754941062361307,changed_regulation,green,,circle,30
YALI0F01034g,2,0.0015934577792394967,0.03556034482758621,0.0707071536397357,downregulated,darkblue,,circle,30
YALI0D07634g,2,0.0,0.010775862068965518,0.0002368771215480172,lowly_expressed,lightblue,,circle,30
YALI0F31548g,2,0.0041734861992154615,0.03987068965517241,0.0009940783838753762,lowly_expressed,lightblue,,circle,30
YALI0D07744g,15,0.0,0.0,1.899861425857035e-39,downregulated,darkblue,Transcription_Factor,roundrectangle,80
YALI0A09812g,2,0.001878510582896254,0.003232758620689655,0.00011342127208856355,downregulated,darkblue,,circle,30
YALI0D20614g,2,0.0021053908080235556,0.008620689655172414,3.81292724682954e-05,changed_regulation,green,,circle,30
YALI0E11847g,2,0.012981501369134032,0.015086206896551723,0.004289156922654818,downregulated,darkblue,,circle,30
YALI0A18205g,2,0.0032278630061428385,0.014008620689655173,0.0003101948426866156,changed_regulation,green,,circle,30
YALI0E30602g,2,0.010889464963981731,0.010775862068965518,0.00020065354540687664,changed_regulation,green,,circle,30
YALI0E23584g,2,0.00822916349705248,0.016163793103448277,0.000665058166231644,changed_regulation,green,,circle,30
YALI0E19701g,2,0.002890345117924002,0.009698275862068966,8.806049817109061e-05,changed_regulation,green,,circle,30
YALI0D07304g,2,0.0019774606499447776,0.0075431034482758615,3.1199603854818197e-05,changed_regulation,green,,circle,30
YALI0E12683g,2,0.007246875369614293,0.015086206896551723,0.00016072225342435694,highly_expressed,orange,,circle,30
YALI0B14509g,2,0.002877628605741711,0.009698275862068966,0.00014691308367471517,highly_expressed,orange,,circle,30
YALI0F02497g,2,0.00019559616762148847,0.008620689655172414,9.021176774400382e-05,highly_expressed,orange,,circle,30
YALI0B21846g,2,0.018168913030073307,0.04956896551724138,0.0019014930509883962,lowly_expressed,lightblue,,circle,30
