Gene,WT_NoIL_Shock_rep1,WT_NoIL_Shock_rep2,WT_NoIL_Shock_rep3,WT_NoIL_Early_rep1,WT_NoIL_Early_rep2,WT_NoIL_Mid_rep1,WT_NoIL_Mid_rep2,WT_IL_Shock_rep1,WT_IL_Shock_rep2,WT_IL_Shock_rep3,WT_IL_Early_rep1,WT_IL_Early_rep2,WT_IL_Early_rep3,WT_IL_Mid_rep1,WT_IL_Mid_rep2,MT_NoIL_Shock_rep1,MT_NoIL_Shock_rep2,MT_NoIL_Shock_rep3,MT_NoIL_Early_rep1,MT_NoIL_Early_rep2,MT_NoIL_Early_rep3,MT_NoIL_Mid_rep1,MT_NoIL_Mid_rep2,MT_IL_Shock_rep1,MT_IL_Shock_rep2,MT_IL_Early_rep1,MT_IL_Early_rep2,MT_IL_Mid_rep1,MT_IL_Mid_rep2
YALI0E19404g,33.97014107,28.85983803,38.84631764,50.33846193,46.47554678,47.3302063,38.98711318,27.71778178,30.75202825,22.20989747,23.21398731,22.55464578,21.48805512,27.6707691,63.0144045,78.52833939,85.59324777,77.33439675,48.28711341,59.51506013,64.84211721,37.13652032,60.92191266,16.75593704,14.53673329,23.37161263,12.73181777,13.76835409,12.60669979
YALI0E19426g,51.78395728,45.74342748,58.49382269,305.2272769,292.7954858,929.1141995,927.1990827,887.7377968,803.0987794,468.8377087,4891.364637,5669.04872,6478.319137,1674.161922,305.5276883,5.750592272,6.594536259,8.594077277,159.2886535,108.4245853,44.29214421,185.2723398,157.355229,1606.742373,1772.51865,141.3467886,2196.263033,2783.730986,4266.585137
YALI0E19448g,55.07629163,48.06723022,49.17343604,106.8558567,98.12905219,133.8944839,135.571861,76.91811915,71.22496502,76.20877033,87.5568802,101.9807419,103.634063,81.66104195,50.8738619,50.55196862,60.28933993,62.50049237,117.7956321,116.8536542,124.0415525,79.76879604,118.9365725,58.36902992,52.48762793,45.55406134,43.57914361,50.67500353,57.98970191
YALI0E19470g,15.05820701,13.13678937,19.63954859,16.54807926,18.44092189,20.20375553,19.41989492,56.73721269,64.83511132,60.79912912,55.27177811,55.69532161,72.42554623,43.64222679,24.10909459,16.73879232,15.21659653,14.67503591,42.62175473,42.86372668,46.49975824,29.39534022,37.63453937,25.81990646,15.76970642,35.91924622,32.31696195,33.19651406,43.94148131
YALI0E19481g,43.48548303,48.79872773,50.84398565,50.94657758,54.24036374,41.63626189,48.43645457,80.01332701,77.05457357,64.90037215,57.12766103,50.35873566,52.67541467,74.45737147,74.63168718,67.36334886,74.22026134,68.46178554,101.2680844,87.60833927,92.80453116,86.25015419,93.01257976,38.75807817,33.92653048,61.96560673,69.98873621,63.38970325,62.5705644
YALI0E19492g,151.9307617,128.5370638,155.8908809,188.6982854,213.6235864,182.675001,159.2431383,147.9694189,118.5895668,144.0788262,156.6388316,183.8962106,184.3639513,146.4426405,117.2670234,119.8758216,124.222897,121.8535435,164.251893,163.7803804,188.9806127,133.8215095,181.4069015,82.60676959,72.96868441,126.8283068,199.193318,225.0553051,374.9199451
YALI0E19514g,76.7390877,78.80214368,78.08618504,89.51670998,88.19172265,111.8014307,102.3215224,109.5251458,98.23489261,109.7059232,108.9566862,123.726204,120.3575507,155.3546737,122.2922859,116.6760005,109.9880818,114.9436911,64.66676695,75.63509671,79.28970519,77.50448298,78.65510362,108.039419,109.5637815,92.26200727,110.9317689,119.424658,138.4040578
YALI0E19536g,48.52299886,55.89917885,51.21975568,46.03153917,45.48267331,40.55801749,34.2726621,49.54408375,46.48099928,53.84764211,74.19484607,80.06749551,77.77370048,74.96748785,53.98888009,45.32142357,46.63224702,48.53710983,41.11100011,56.52573986,50.90925218,45.8217215,43.4274512,43.59801729,45.63799249,51.86154676,64.09207808,77.3694401,73.95792765
YALI0E19558g,101.7631781,87.76266817,118.9102302,98.22124072,104.1171006,292.4146919,318.2950625,264.9691882,264.8614243,244.1415296,126.2755825,192.8237139,188.7483603,137.7348148,73.07466765,69.72898733,75.99117455,77.46003228,141.4261792,115.8997448,135.1640215,136.872954,129.2661975,1238.353022,1206.524622,136.8303753,133.5272204,154.8784164,283.1468823
YALI0E19580g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E19613g,0.209710084,0,0.17973694,0,0,0.341504773,1.658782691,3.945430326,5.370904292,3.226581002,0.74076324,0,2.824202686,2.299202429,0.620276655,0.43947905,0.240101777,0.439308172,0.3216085,0.204922201,0.543097678,1.59250654,0.842993944,9.038730917,7.49358903,1.04784914,1.277966281,0.910771598,0.842814714
YALI0E19635g,26.59565361,20.62143223,27.54705105,22.59207419,22.05947808,37.04068609,30.48667977,41.07400624,33.31845189,46.42395042,28.13340809,36.55806581,33.83946918,35.85787704,25.33340445,27.86759789,33.2401955,27.37583556,31.28065829,30.64773293,38.37128013,27.5252183,50.62932889,38.3622769,47.3045589,25.23661928,31.11703763,33.82318104,47.97833659
YALI0E19657g,65.80837735,57.80601532,65.92673661,96.69025173,88.57206551,93.62371705,87.43390055,29.14527563,37.26907064,43.49688921,56.77591797,79.53160537,79.54620653,56.01153789,74.37984152,65.51545759,67.82746117,73.31250355,104.6852957,109.5386284,112.5438542,87.39949869,104.3644631,52.40520119,42.97398727,74.63390002,91.52672794,93.74092193,94.73358224
YALI0E19679g,41.27251983,42.68332019,34.26646793,67.27100913,64.8792558,47.97099906,40.93221513,38.26882185,35.09999424,40.40692184,50.9700753,55.18304873,47.76330981,56.71797767,48.27091944,61.37025764,59.48211538,69.62931403,141.2782352,125.8241554,141.4603716,103.2362925,135.0310073,70.27295023,79.93161632,59.94680975,70.21529023,72.07495804,68.96572111
YALI0E19701g,5530.079181,5156.657162,5286.607079,4710.149557,4355.299854,4443.061764,4085.595477,3154.779131,3550.064166,3469.805021,4483.858255,3906.963892,3830.939249,4105.577468,6152.324221,8057.939192,7650.364909,7407.91211,5083.90211,4807.034501,4782.275775,5671.429075,4648.399583,1778.463683,1597.311143,6695.48235,5794.52544,4974.107578,3653.367285
YALI0E19723g,696.1860165,452.2978583,620.3945783,592.4282743,666.9997109,703.8937147,610.4320303,590.4106534,543.0214891,670.3596722,592.7560175,768.9108834,643.6310892,787.5628758,599.971157,673.659372,685.8367327,617.8559499,600.1254066,570.2217961,697.8838477,613.3201873,692.3017943,315.3241686,392.62933,1128.375382,763.1329165,548.2956774,539.0704961
YALI0E19745g,34.21152744,40.6292122,68.64306465,173.696068,181.2226605,271.2753207,365.1490263,1704.838495,1505.444581,1914.136793,1724.845416,1919.522463,2094.392849,1546.314318,283.0731842,67.2833809,74.22126569,68.17603423,301.6141203,260.0717206,233.1983335,270.788563,331.3263726,330.2622308,291.3992113,197.680507,165.0306709,237.9197336,288.3858557
YALI0E19767g,68.4439813,65.08773963,70.30327406,80.73033716,93.34820373,93.59589762,84.63122613,52.82123106,51.46864964,64.79374504,123.4153206,150.2881531,162.1866851,83.25439697,54.28541717,51.54295023,56.17108756,54.9329287,94.58234741,102.7501312,106.7594805,89.95807223,104.7397969,100.2231908,89.59759937,99.39232039,161.496225,175.3363347,186.2992847
YALI0E19789g,2.564607397,2.837360283,2.124788287,9.126576398,11.11334342,7.308637175,8.198824001,4.121341232,4.013924227,8.361512915,21.89262058,20.1855244,20.22941178,21.36940245,7.585548907,3.314287871,3.523531812,6.35737686,15.27333104,20.63318567,18.5414239,14.11954843,18.07550835,7.369156416,11.87943342,2.648321902,3.200148503,5.290596801,7.902058979
YALI0E19811g,19.41370801,16.97363095,19.65233059,31.60727637,37.2391111,55.96010782,42.13837032,14.88299002,9.396023909,12.80132625,46.22092633,46.13217772,41.17288654,39.68664312,28.03254862,25.40369108,26.88264818,25.10561144,39.54832175,44.21464888,47.0701149,39.06175494,46.40576045,28.46273717,33.25932099,27.28322279,46.79028383,50.85383467,50.66359553
YALI0E19833r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E19844r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E19855r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E19899g,2.927624063,3.613743311,4.562161429,37.43418855,49.32016672,25.72604792,23.3451343,3.08481238,2.921285054,2.507096529,9.93839859,10.57646592,4.827775049,6.836382067,4.554552665,9.840346784,9.359208083,9.597576836,101.7777018,98.78991626,106.6379213,48.39776249,106.8333628,4.096875203,4.025514199,1.101874223,2.780391229,1.609975857,1.782724231
YALI0E19921g,0.125434069,0.189237708,0,11.41696871,12.76160444,1.046855752,1.705290617,2.359883559,1.873960376,3.480744258,0.664610009,1.217178593,1.930563118,1.237701495,3.385435203,4.403005066,3.482597739,3.514465377,8.391877862,11.61353482,13.48100404,4.345905697,8.193585994,15.67839681,12.61641296,1.441527041,1.610681134,1.770471892,2.016453896
YALI0E19943g,0.251337928,0.303347337,0.086166024,27.91071778,31.84537215,4.952458727,5.069538112,1.448135475,2.145679617,2.292616143,1.198538275,1.625943938,1.644051644,2.094254797,2.193038063,5.398843766,5.956682291,5.317767836,10.5998307,15.69381708,16.7282221,5.224852917,9.517306905,6.553926238,5.05601568,2.059592616,2.319348114,1.364451833,2.22225303
YALI0E19965g,11.98938049,13.21423905,13.64395155,42.05839817,44.5500914,46.37007733,51.20411086,6.069892809,8.387317868,8.967173008,10.41112404,15.18905991,15.82594685,27.45806812,15.66237034,20.90306312,20.70475672,18.48800645,77.53079148,67.91823452,75.66172709,50.9918223,74.4612576,19.01946357,18.9085544,22.03239323,21.80289301,20.97260653,47.20320095
YALI0E19987g,70.61457325,87.83728661,70.42180995,145.0410557,144.2321507,180.9047164,207.6079242,118.7753241,107.0937107,133.6758536,323.9329255,311.300847,338.9155685,232.0544155,88.0403827,57.77235406,72.06734316,68.18307741,108.0066677,108.1189524,97.43210184,157.7635747,129.1454973,161.0468795,181.1535741,97.48575021,242.6418408,324.3489322,313.9930201
YALI0E20009g,72.77918908,67.26261369,64.15769699,64.24290253,65.11217013,52.14366732,49.49448894,121.7945617,133.7227604,140.325129,103.7286942,113.3850208,110.0735227,128.3485975,93.73340397,82.928725,95.63483856,92.2223347,57.07089013,63.28722592,60.78423935,52.30620988,58.64420963,27.50261515,25.09455604,73.22483069,76.22043892,85.17840325,83.98051549
YALI0E20031g,2564.569783,2166.146397,2373.049678,2077.090461,2161.56165,2218.515879,1987.803514,1377.234399,1437.529419,1544.038854,1621.163769,1597.721054,1501.209593,1457.453808,1980.854453,2053.722113,2085.826934,2127.062583,1898.412423,1640.426808,1780.344372,1746.406372,1700.853631,876.8848317,860.1461727,2976.330041,3094.819766,2415.915544,1660.139254
YALI0E20053g,52.68096743,51.32490946,52.84073811,75.57634529,65.78646264,69.25059349,74.0154159,56.122164,81.33904254,65.94155459,78.97249167,89.95947846,81.74437843,100.250144,95.10466451,77.98755514,82.50256573,80.81390973,99.83278178,100.0809345,94.93463576,80.73241709,93.0160419,54.29038805,52.71782181,88.93829704,108.4074682,122.6570692,134.8022793
YALI0E20075r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E20097g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E20119g,90.85286103,75.76474758,90.88763782,184.9801112,212.3681344,213.2791126,230.4796521,392.4619265,396.9354029,423.7002318,370.5444249,501.869931,525.6475203,468.9362317,196.9616949,135.6879495,137.3698783,128.6062605,298.7354205,313.4634104,326.5747794,239.1909822,318.788813,159.5584324,188.0686504,215.7049271,212.3069132,224.2699997,233.6418227
YALI0E20141g,103.4987082,103.6598973,107.8779327,202.467802,203.8047276,201.7086897,222.2273647,215.4479764,235.4290916,215.1604378,200.8389726,304.3208893,249.3487949,407.6245692,137.2632121,151.4081855,151.7538794,151.4891941,250.4770198,306.995886,281.4813118,276.4781503,234.1661027,312.9829213,340.4936624,209.7950373,247.5784911,321.2440957,416.1352227
YALI0E20163g,4.528507243,4.356631436,4.500015325,6.377904025,8.315613069,22.07005905,18.81846378,55.13955927,39.2202954,36.28015914,47.1190622,46.22550666,38.88975435,24.96855137,7.861892865,10.96870941,9.806014878,8.867795278,15.02202635,11.70411396,14.93585007,12.45970887,22.26658233,217.6013694,206.5931534,12.00235611,13.85542206,13.04028968,27.91523227
YALI0E20185g,25.73225833,28.15429213,23.75711762,28.30460579,31.60860358,18.21358788,14.43024942,38.6265906,40.79717199,40.84638807,48.18241826,46.01847729,43.09565897,34.40335719,35.74181567,36.2237278,36.39248941,36.20964327,28.84730785,37.69422076,36.35842728,31.21164332,29.66709875,57.84787787,50.49293245,30.45161957,30.01412117,31.52246315,29.61049738
YALI0E20207g,14.98006484,14.10858679,15.48598016,11.03526468,12.31715907,17.60255138,15.01109153,15.23869433,12.32035393,12.97373031,16.41467617,13.44393388,11.55016472,14.2402215,25.05650902,36.20173236,35.02904206,27.17853225,37.97885148,42.58856233,45.48472249,38.87770804,41.04963541,120.1120991,102.6409811,30.80541264,44.09867056,38.04479038,31.20408199
YALI0E20229g,0.384314515,0.089200153,0.329385758,0.107901088,0.16709394,0.529558062,0.759970924,0.973322019,1.514263765,0.649783462,0.469911482,0.669358859,0.227500279,0.518586627,0.437199405,1.610777841,0.676938931,0.619289053,0.136010643,0.231101689,0.229680075,0.280617892,0.213905071,1.274182332,2.30835309,0.177257299,0.205890099,0.25678142,0.831676194
YALI0E20251g,12.31288942,16.00761213,13.19979606,22.54273344,25.80903089,28.85161266,23.17402603,12.70917379,14.28016244,13.09668277,24.54351831,24.39563407,21.25114335,21.1825045,24.47439688,23.68779118,21.9845403,23.30536332,24.89382606,25.14679514,28.29875333,25.93107994,23.9997143,26.44961967,22.58310497,18.12068082,30.77889966,30.73518314,39.19544222
YALI0E20273g,4.283440015,4.582334362,5.384459826,1.587106038,2.543361526,1.669872467,1.488733402,6.288268063,7.258165955,6.790174333,7.015042206,7.641307518,7.591556709,8.254003305,8.561497511,11.77837857,10.4028623,12.23604967,1.393429477,1.674257981,2.067342804,2.464226754,1.794908575,6.265921007,3.092132159,5.032918731,5.559630044,6.764725218,8.763968868
YALI0E20295g,19.51650544,21.73455839,22.42589346,17.63984801,13.45540556,14.13641775,17.0443726,15.7817213,24.70287479,23.88431127,32.62076651,32.2608161,34.34941144,16.46988309,24.94764089,18.96614177,22.55635044,26.56806853,24.40683954,26.65116622,28.38059057,24.48661432,21.63014185,21.62661489,13.93303404,28.05543972,30.2826086,32.21958976,30.92898035
YALI0E20317r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E20361g,179.0273466,157.0099391,155.8555203,179.2296297,202.0536607,221.6928358,209.9488393,157.9678739,158.2643556,166.8977351,111.1109501,152.9805637,150.4289943,136.2620399,154.9063227,222.8316117,242.7102337,226.4355783,234.4687151,298.3588991,349.2416188,197.1211436,300.5323707,73.6559495,87.79547992,158.2927426,157.6399512,134.4898815,132.8120435
YALI0E20383g,11.6168813,13.10192836,12.46981663,50.4278907,39.09904577,94.03721339,131.698982,77.71503096,101.8215133,66.18945518,34.66024973,40.12938947,35.58563192,44.51565039,9.674230861,7.79982987,9.426516829,5.197864759,21.79370539,16.7519594,19.49675024,16.48712653,20.76457015,19.68772314,29.25601643,9.580334992,9.425960181,7.469857816,15.86474757
YALI0E20405g,503.6290948,460.2715984,490.6032307,323.9976944,364.2535372,413.4271602,403.4691201,188.142357,192.9580306,206.9690499,231.5039707,229.5292669,166.5666653,229.5916758,399.5948548,447.3970103,461.2262946,442.8813097,424.9570421,429.3800899,436.9442952,338.5791199,379.8769957,301.3111502,327.6143562,335.2893333,333.4794034,247.7542026,352.156785
YALI0E20427g,7.929778135,9.963515509,8.845466632,1.684741322,2.720458297,3.276518455,2.012773353,12.05200234,9.043074598,13.63147146,2.173950671,4.555654035,3.688754529,3.633307542,5.2860261,8.036188351,8.726662121,8.851246134,3.067475779,3.446451687,5.30262565,3.909645685,4.396057306,17.70124658,14.81781482,3.642892812,3.379575229,1.619149508,2.378313127
