Gene,FC_t1,FC_t2,Z,Class,Feature
YALI0A02431g,0.9265816791198477,2.366101025376447,1.3372820340439118,case_upregulated,
YALI0A02453g,-1.0025515275489985,-1.3873494046642427,-0.42352640451288837,control_overexpressed,
YALI0A02475g,0.0,0.0,0.0,,
YALI0A02497g,0.2725018037554184,1.640228723252576,1.3399935618360783,case_upregulated,Mutated_Gene
YALI0A02541g,-0.2649730445172171,-0.6176940589249266,-0.3877759065046716,,
YALI0A02563g,0.04490197222571572,-0.33884614308373784,-0.3608570080573918,,
YALI0A02585g,-1.5306198941016023,-0.9864073574731946,0.16052441338619122,,
YALI0A02607g,-0.37608996685149915,-0.8656716807564817,-0.6781469758391562,,
YALI0A02629g,0.0,0.0,0.0,,
YALI0A02651g,1.2488534846489534,-1.6014389203115267,-2.2472946259501803,changed_regulation,
YALI0A02673g,-2.4371286516227166,-2.508326312573377,-0.5798293816878077,control_overexpressed,
YALI0A02695g,-0.0551877180758046,-0.35309274662555556,-0.3025755962512795,,
YALI0A02717g,-1.8012042721529067,0.2435427274480458,1.9490030021246947,changed_regulation,
YALI0A02739r,0.0,0.0,0.0,,
YALI0A02783g,-2.531534656555124,-1.0209944793599932,0.6481268000890044,control_overexpressed,
YALI0A02805r,0.0,0.0,0.0,,
YALI0A02849g,-0.1667101941538494,-2.030611879684801,-1.6359143302467212,control_upregulated,
YALI0A02871g,-1.013660907500118,-1.6849318070615233,-0.5365779216385981,control_overexpressed,
YALI0A02893g,-1.2728152849290868,-0.1292399485222951,0.6055320356970952,,
YALI0A02915g,0.6575544339039214,-3.492083973720561,-2.7293992851491824,control_upregulated,
YALI0A02937g,0.43984363072588034,0.8590211509475061,0.39710776786049823,,
YALI0A02959g,-0.8025478114996953,1.4113665698895073,1.814112722534901,case_upregulated,
YALI0A02981g,0.9601783669745265,1.8239443751965516,0.8676597113732246,case_upregulated,
YALI0A03003g,-0.20271879239102114,-3.0358892476553656,-2.5728597580668278,control_upregulated,
YALI0A03025g,0.15874326888474258,1.3603703841734007,1.0840299800384836,case_upregulated,
YALI0A03047r,0.0,0.0,0.0,,
YALI0A03069g,0.0,0.0,0.0,,
YALI0A03091g,0.0,0.0,0.0,,
YALI0A03113g,-1.7769501114996373,-0.12411856531389638,1.2186417801840372,,
YALI0A03135g,0.0,0.0,0.0,,
YALI0A03157r,0.0,0.0,0.0,,
YALI0A03179g,0.0,0.0,0.0,,
YALI0A03201g,0.0,0.0,0.0,,
YALI0A03223g,0.0,0.0,0.0,,
YALI0A03245g,-1.039044542900217,0.5535273643170314,1.2546139669938134,,
YALI0A03267r,0.0,0.0,0.0,,
YALI0A03311r,0.0,0.0,0.0,,
YALI0A03355r,0.0,0.0,0.0,,
YALI0A03399g,-1.088608748298273,0.36751834125666594,1.373974124583837,,
YALI0A03421g,-1.1317907821987132,0.26861482062114544,1.1697514695583209,,
YALI0A03443g,-1.0811935776492505,0.536263562132927,1.4790142169275193,,
YALI0A03465r,0.0,0.0,0.0,,
YALI0A03509g,-1.0649497002372244,-1.6420468604308116,-0.8697290157299669,control_overexpressed,
